,date,time,latitude,longitude,deepness,md,ml,mw,place
7,2024.02.15,11:56:38,40.3062 ,27.0120,9.3 ,0.0,2.5,0.0,DISBUDAK-LAPSEKI (CANAKKALE)
8,2024.02.15,11:43:09,37.4823 ,37.1412,4.7 ,0.0,2.3,0.0,DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS)
9,2024.02.15,11:08:41,39.1977 ,27.7535,5.0 ,0.0,1.5,0.0,BAYAT-SOMA (MANISA)
10,2024.02.15,10:46:25,37.9795 ,27.1510,4.5 ,0.0,1.7,0.0,KUSADASI KORFEZI (EGE DENIZI)
11,2024.02.15,10:41:07,38.5513 ,39.3138,5.0 ,0.0,1.5,0.0,IKITEPE-(ELAZIG)
12,2024.02.15,10:37:49,37.1768 ,36.0607,0.4 ,0.0,2.9,0.0,GUNLUCE-CEYHAN (ADANA)
13,2024.02.15,10:28:34,40.5080 ,27.5415,3.5 ,0.0,1.8,0.0,AVSA-MARMARA (BALIKESIR)
14,2024.02.15,10:03:51,39.5913 ,26.0462,7.8 ,0.0,2.4,0.0,TAVAKLI ACIKLARI-CANAKKALE (EGE DENIZI)
15,2024.02.15,09:45:35,37.9580 ,36.3087,2.5 ,0.0,2.3,0.0,KAZANDERE-GOKSUN (KAHRAMANMARAS)
16,2024.02.15,09:43:49,38.2237 ,38.0235,7.8 ,0.0,2.3,0.0,CUMHURIYET-YESILYURT (MALATYA)
17,2024.02.15,09:38:18,38.7922 ,37.4163,5.0 ,0.0,1.6,0.0,YUVA-GURUN (SIVAS)
18,2024.02.15,09:24:59,38.5928 ,37.2655,2.5 ,0.0,1.2,0.0,HORHOR-ELBISTAN (KAHRAMANMARAS)
19,2024.02.15,09:07:35,38.0912 ,36.7750,5.8 ,0.0,1.8,0.0,KORKMAZ-GOKSUN (KAHRAMANMARAS)
20,2024.02.15,08:23:14,38.5097 ,37.3120,7.2 ,0.0,1.5,0.0,YENIKOY-DARENDE (MALATYA)
21,2024.02.15,08:18:52,37.8877 ,26.9408,3.9 ,0.0,2.0,0.0,KUSADASI KORFEZI (EGE DENIZI)
22,2024.02.15,08:14:52,38.6275 ,36.1248,5.2 ,0.0,1.4,0.0,SACLI-PINARBASI (KAYSERI)
23,2024.02.15,08:06:02,40.2138 ,31.7608,1.4 ,0.0,2.1,0.0,HIRKATEPE-BEYPAZARI (ANKARA)
24,2024.02.15,07:37:40,39.2408 ,27.7583,9.4 ,0.0,1.6,0.0,TEKELI ISIKLAR-SOMA (MANISA)
25,2024.02.15,07:33:05,38.1445 ,36.9208,1.3 ,0.0,2.2,0.0,SOGUCAK-AFSIN (KAHRAMANMARAS)
26,2024.02.15,07:30:35,38.1170 ,36.9970,5.5 ,0.0,1.6,0.0,CALIS-ELBISTAN (KAHRAMANMARAS)
27,2024.02.15,07:02:37,37.9705 ,37.4035,5.7 ,0.0,2.3,0.0,NURHAK (KAHRAMANMARAS)
28,2024.02.15,06:59:44,40.7612 ,30.8865,2.9 ,0.0,1.2,0.0,MUHAPDEDE-GOLYAKA (DUZCE)
29,2024.02.15,06:57:04,34.9825 ,31.8437,7.1 ,0.0,2.7,0.0,AKDENIZ
30,2024.02.15,06:44:30,37.1395 ,28.6152,3.6 ,0.0,1.1,0.0,ARICILAR-ULA (MUGLA)
31,2024.02.15,06:27:01,37.8977 ,36.5145,6.7 ,0.0,1.5,0.0,DEGIRMENDERE-GOKSUN (KAHRAMANMARAS)
32,2024.02.15,06:08:23,37.9760 ,38.1747,6.9 ,0.0,1.8,0.0,KAVAK-(ADIYAMAN)
33,2024.02.15,05:55:59,37.9082 ,26.9552,5.0 ,0.0,1.6,0.0,KUSADASI KORFEZI (EGE DENIZI)
34,2024.02.15,05:33:09,40.7088 ,30.6462,3.4 ,0.0,1.5,0.0,YUVALIK-AKYAZI (SAKARYA)
35,2024.02.15,05:31:36,37.1453 ,28.6232,8.9 ,0.0,2.7,0.0,ARICILAR-ULA (MUGLA)
36,2024.02.15,05:16:13,37.1908 ,36.0468,9.4 ,0.0,1.4,0.0,GUNLUCE-CEYHAN (ADANA)
37,2024.02.15,05:13:28,37.0892 ,28.6027,8.8 ,0.0,1.2,0.0,BALCILAR-KOYCEGIZ (MUGLA)
38,2024.02.15,05:12:21,38.3123 ,38.2340,4.5 ,0.0,1.2,0.0,YAKINCA-YESILYURT (MALATYA)
39,2024.02.15,05:08:21,37.1222 ,28.6275,9.6 ,0.0,1.1,0.0,KAVAKCALI-ULA (MUGLA)
40,2024.02.15,05:06:11,37.7222 ,36.4072,6.8 ,0.0,1.2,0.0,KALEBOYNU-ANDIRIN (KAHRAMANMARAS)
41,2024.02.15,05:03:45,37.9145 ,36.5198,3.6 ,0.0,1.0,0.0,DEGIRMENDERE-GOKSUN (KAHRAMANMARAS)
42,2024.02.15,04:59:31,38.6847 ,37.4503,1.9 ,0.0,0.9,0.0,YAZIKOY-DARENDE (MALATYA)
43,2024.02.15,04:56:43,34.4045 ,23.5480,5.0 ,0.0,2.2,0.0,GIRIT ADASI (AKDENIZ)
44,2024.02.15,04:53:41,37.0210 ,28.4637,9.3 ,0.0,0.6,0.0,KIZILYAKA-ULA (MUGLA)
45,2024.02.15,04:51:17,37.1447 ,28.6053,9.2 ,0.0,2.0,0.0,ARICILAR-ULA (MUGLA)
46,2024.02.15,04:45:35,38.4257 ,39.1100,5.0 ,0.0,2.1,0.0,KAMISLIK-SIVRICE (ELAZIG)
47,2024.02.15,04:38:07,36.9768 ,36.2533,7.5 ,0.0,1.8,0.0,GOKGOL-ERZIN (HATAY)
48,2024.02.15,04:34:51,38.3573 ,27.2427,5.4 ,0.0,1.0,0.0,ZAFER-BUCA (IZMIR)
49,2024.02.15,04:25:52,38.4247 ,37.3900,9.4 ,0.0,1.1,0.0,GAZIKOY-DARENDE (MALATYA)
50,2024.02.15,04:13:08,38.7627 ,37.3505,1.5 ,0.0,1.1,0.0,SULARBASI-GURUN (SIVAS)
51,2024.02.15,03:18:36,38.7462 ,31.3400,7.4 ,0.0,1.7,0.0,CUKURCAK-SULTANDAGI (AFYONKARAHISAR)
52,2024.02.15,03:13:35,37.0430 ,28.3080,0.7 ,0.0,0.9,0.0,AKYAKA-ULA (MUGLA)
53,2024.02.15,02:59:46,37.0478 ,28.3433,7.1 ,0.0,1.6,0.0,AKYAKA-ULA (MUGLA)
54,2024.02.15,02:55:24,37.0532 ,28.3393,4.2 ,0.0,3.4,3.5,AKYAKA-ULA (MUGLA)
55,2024.02.15,02:04:03,36.9457 ,27.9968,5.2 ,0.0,1.4,0.0,GOKOVA KORFEZI (AKDENIZ)
56,2024.02.15,01:55:39,38.5770 ,37.2613,6.3 ,0.0,1.8,0.0,HORHOR-ELBISTAN (KAHRAMANMARAS)
57,2024.02.15,01:12:00,37.1080 ,28.5582,8.8 ,0.0,1.0,0.0,KIYRA-ULA (MUGLA)
58,2024.02.15,01:11:40,37.1342 ,28.5843,6.9 ,0.0,1.3,0.0,ARICILAR-ULA (MUGLA)
59,2024.02.15,01:07:26,37.1498 ,28.6117,1.0 ,0.0,2.6,0.0,YAYLASOGUT-ULA (MUGLA)
60,2024.02.15,00:58:22,39.2258 ,27.8082,2.1 ,0.0,2.2,0.0,BADEMLI-KIRKAGAC (MANISA)
61,2024.02.15,00:52:11,38.1535 ,38.1245,4.7 ,0.0,2.2,0.0,YALINKAYA-YESILYURT (MALATYA)
62,2024.02.15,00:25:34,38.2843 ,37.7157,7.1 ,0.0,1.6,0.0,CEVIRME-AKCADAG (MALATYA)
63,2024.02.15,00:14:40,37.9873 ,37.0918,2.7 ,0.0,1.9,0.0,GAZILER-EKINOZU (KAHRAMANMARAS)
64,2024.02.15,00:10:59,36.6042 ,36.4470,6.6 ,0.0,1.4,0.0,SOGUTLUOZ-KIRIKHAN (HATAY)
65,2024.02.15,00:07:14,37.3548 ,36.8848,5.0 ,0.0,1.7,0.0,HACIBEBEK-TURKOGLU (KAHRAMANMARAS)
66,2024.02.15,00:00:21,38.4157 ,39.1030,5.0 ,0.0,2.5,0.0,KAMISLIK-SIVRICE (ELAZIG)
67,2024.02.14,23:13:29,37.6263 ,37.1830,3.9 ,0.0,1.5,0.0,KUCUKNACAR-(KAHRAMANMARAS)
68,2024.02.14,22:10:57,37.3240 ,37.0698,6.0 ,0.0,1.7,0.0,EMIROGLU-PAZARCIK (KAHRAMANMARAS)
69,2024.02.14,21:11:33,37.9750 ,27.1525,5.3 ,0.0,2.0,0.0,KUSADASI KORFEZI (EGE DENIZI)
70,2024.02.14,20:37:39,38.3003 ,37.8055,5.6 ,0.0,2.4,0.0,ORTAKOY-AKCADAG (MALATYA)
71,2024.02.14,20:31:57,38.0053 ,36.3258,4.1 ,0.0,2.0,0.0,HUGTAS-GOKSUN (KAHRAMANMARAS)
72,2024.02.14,18:47:03,38.3928 ,37.7462,5.0 ,0.0,1.3,0.0,GUNESLI-AKCADAG (MALATYA)
73,2024.02.14,18:43:32,38.3360 ,37.8270,1.8 ,0.0,3.2,3.3,GURKAYNAK-AKCADAG (MALATYA)
74,2024.02.14,18:22:47,38.5498 ,36.2575,5.0 ,0.0,1.3,0.0,ARTMAK-PINARBASI (KAYSERI)
75,2024.02.14,18:20:18,38.7097 ,36.3018,7.0 ,0.0,1.2,0.0,YUSUFLAR-PINARBASI (KAYSERI)
76,2024.02.14,17:48:45,38.0288 ,36.6200,2.0 ,0.0,1.5,0.0,KALEKOY-GOKSUN (KAHRAMANMARAS)
77,2024.02.14,17:39:29,41.0132 ,28.8337,2.4 ,0.0,1.4,0.0,BAHCELIEVLER (ISTANBUL)
78,2024.02.14,17:08:08,37.9628 ,36.5328,9.5 ,0.0,1.9,0.0,KIRECKOY-GOKSUN (KAHRAMANMARAS)
79,2024.02.14,17:02:24,36.2165 ,33.8215,3.8 ,0.0,1.2,0.0,AKDERE-SILIFKE (MERSIN)
80,2024.02.14,15:15:27,36.9305 ,26.5888,6.5 ,0.0,2.6,0.0,AKDENIZ
81,2024.02.14,14:58:06,38.5528 ,31.9663,6.5 ,0.0,1.7,0.0,BUYUKOBA-ILGIN (KONYA)
82,2024.02.14,12:38:10,38.1258 ,36.9000,5.7 ,0.0,1.6,0.0,KEMALPASA-GOKSUN (KAHRAMANMARAS)
83,2024.02.14,12:37:47,36.2142 ,28.9253,9.8 ,0.0,1.8,0.0,AKDENIZ
84,2024.02.14,12:28:08,37.6622 ,35.8378,5.4 ,0.0,1.3,0.0,CAMDERE-KOZAN (ADANA)
85,2024.02.14,11:56:43,35.7878 ,36.0283,9.5 ,0.0,4.2,0.0,TURKIYE-SURIYE SINIR BOLGESI
86,2024.02.14,11:30:54,37.9697 ,27.1020,2.2 ,0.0,2.0,0.0,KUSADASI KORFEZI (EGE DENIZI)
87,2024.02.14,10:56:27,36.3770 ,36.3110,0.1 ,0.0,3.1,3.2,GULOVA-KUMLU (HATAY)
88,2024.02.14,10:50:37,37.9557 ,36.2342,3.8 ,0.0,1.4,0.0,KALEBOYNU-GOKSUN (KAHRAMANMARAS)
89,2024.02.14,10:40:20,38.0843 ,36.7667,6.9 ,0.0,1.5,0.0,KORKMAZ-GOKSUN (KAHRAMANMARAS)
90,2024.02.14,10:10:28,37.3095 ,37.0357,5.0 ,0.0,2.7,0.0,CENNETPINARI-PAZARCIK (KAHRAMANMARAS)
91,2024.02.14,10:05:56,39.1073 ,42.3252,1.3 ,0.0,1.9,0.0,UCTEPE-BULANIK (MUS)
92,2024.02.14,09:50:36,39.5932 ,39.1777,6.2 ,0.0,2.3,0.0,MAKSUTUSAGI-KEMAH (ERZINCAN)
93,2024.02.14,08:58:49,37.2638 ,36.7767,2.3 ,0.0,1.8,0.0,SEKEROBA-TURKOGLU (KAHRAMANMARAS)
94,2024.02.14,08:39:08,38.2710 ,37.6850,5.4 ,0.0,1.2,0.0,HARUNUSAGI-AKCADAG (MALATYA)
95,2024.02.14,08:27:35,37.9380 ,36.0453,5.0 ,0.0,1.1,0.0,MAHMUTLU-SAIMBEYLI (ADANA)
96,2024.02.14,08:03:29,38.6807 ,26.5413,3.0 ,0.0,2.2,0.0,IZMIR KORFEZI (EGE DENIZI)
97,2024.02.14,07:36:16,40.2877 ,27.0295,2.8 ,0.0,1.6,0.0,HISARLI-BIGA (CANAKKALE)
98,2024.02.14,07:03:07,35.4568 ,27.1317,1.3 ,0.0,2.4,0.0,AKDENIZ
99,2024.02.14,06:21:02,37.9782 ,27.1730,1.7 ,0.0,2.1,0.0,KUSADASI KORFEZI (EGE DENIZI)
100,2024.02.14,05:37:38,40.3007 ,27.0282,4.9 ,0.0,2.7,0.0,HISARLI-BIGA (CANAKKALE)
101,2024.02.14,05:33:39,37.9008 ,36.6363,5.0 ,0.0,2.2,0.0,TEKIR-(KAHRAMANMARAS)
102,2024.02.14,05:29:45,37.4488 ,37.1100,1.2 ,0.0,1.4,0.0,SEYRANTEPE-PAZARCIK (KAHRAMANMARAS)
103,2024.02.14,05:22:43,36.0485 ,29.2923,7.3 ,0.0,1.3,0.0,KALKAN ACIKLARI-ANTALYA (AKDENIZ)
104,2024.02.14,05:06:22,37.9687 ,37.8553,9.1 ,0.0,1.4,0.0,KARANLIKDERE-DOGANSEHIR (MALATYA)
105,2024.02.14,04:24:32,38.3740 ,26.7137,7.6 ,0.0,1.6,0.0,IZMIR KORFEZI (EGE DENIZI)
106,2024.02.14,02:58:46,40.3005 ,27.0303,6.0 ,0.0,1.7,0.0,HISARLI-BIGA (CANAKKALE)
107,2024.02.14,02:43:41,40.8330 ,28.3207,7.4 ,0.0,2.4,0.0,MARMARA DENIZI
108,2024.02.14,01:59:41,38.1942 ,37.8455,2.5 ,0.0,1.7,0.0,DEDEYAZI-DOGANSEHIR (MALATYA)
109,2024.02.14,01:13:15,38.3830 ,38.7525,7.4 ,0.0,1.8,0.0,SALKIMLI-KALE (MALATYA)
110,2024.02.14,01:04:19,37.0045 ,27.7252,7.8 ,0.0,1.9,0.0,MAZIKOY-BODRUM (MUGLA)
111,2024.02.14,01:03:21,40.2993 ,27.0270,1.2 ,0.0,1.2,0.0,HISARLI-BIGA (CANAKKALE)
112,2024.02.14,01:03:02,40.2850 ,27.0263,2.1 ,0.0,1.9,0.0,HISARLI-BIGA (CANAKKALE)
113,2024.02.14,00:44:31,36.3138 ,36.1918,5.0 ,0.0,1.1,0.0,ANAYAZI-(HATAY)
114,2024.02.14,00:31:37,40.2977 ,27.0220,1.2 ,0.0,2.0,0.0,GURGENDERE-BIGA (CANAKKALE)
115,2024.02.14,00:11:49,35.7915 ,25.4990,5.2 ,0.0,3.2,3.2,GIRIT ADASI (AKDENIZ)
116,2024.02.14,00:04:05,38.0788 ,42.1590,7.4 ,0.0,2.4,0.0,KIRAZLI-SIRVAN (SIIRT)
117,2024.02.13,23:59:32,38.3735 ,37.9038,9.3 ,0.0,1.5,0.0,DEVELI-AKCADAG (MALATYA)
118,2024.02.13,23:54:51,38.0950 ,37.7980,5.2 ,0.0,1.4,0.0,FINDIKKOY-DOGANSEHIR (MALATYA)
119,2024.02.13,23:49:10,40.2932 ,27.0222,1.6 ,0.0,1.7,0.0,GURGENDERE-BIGA (CANAKKALE)
120,2024.02.13,23:45:43,38.0700 ,37.6997,2.6 ,0.0,1.5,0.0,BEGRE-DOGANSEHIR (MALATYA)
121,2024.02.13,23:38:13,40.2968 ,27.0223,0.5 ,0.0,2.3,0.0,GURGENDERE-BIGA (CANAKKALE)
122,2024.02.13,23:28:20,40.2900 ,27.0227,1.9 ,0.0,3.0,3.0,GURGENDERE-BIGA (CANAKKALE)
123,2024.02.13,23:26:44,40.2945 ,27.0197,1.0 ,0.0,1.9,0.0,GURGENDERE-BIGA (CANAKKALE)
124,2024.02.13,23:24:40,40.2988 ,27.0282,5.1 ,0.0,2.1,0.0,HISARLI-BIGA (CANAKKALE)
125,2024.02.13,22:38:12,40.1405 ,34.6030,7.3 ,0.0,1.6,0.0,SEKERHACILI-SUNGURLU (CORUM)
126,2024.02.13,22:22:11,38.7828 ,27.7530,3.7 ,0.0,1.6,0.0,BEYOBA-AKHISAR (MANISA)
127,2024.02.13,22:11:14,35.5697 ,27.2052,8.9 ,0.0,2.7,0.0,AKDENIZ
128,2024.02.13,22:01:04,36.5787 ,28.8408,9.8 ,0.0,1.5,0.0,FETHIYE KORFEZI (AKDENIZ)
129,2024.02.13,21:52:32,40.2958 ,27.0227,6.7 ,0.0,2.1,0.0,GURGENDERE-BIGA (CANAKKALE)
130,2024.02.13,21:51:17,38.2220 ,27.6643,3.6 ,0.0,1.0,0.0,TURAN-BAYINDIR (IZMIR)
131,2024.02.13,21:27:44,35.7307 ,25.5030,1.4 ,0.0,2.9,0.0,GIRIT ADASI (AKDENIZ)
132,2024.02.13,21:11:57,37.1757 ,36.9897,1.9 ,0.0,1.7,0.0,ATALAR-SEHITKAMIL (GAZIANTEP)
133,2024.02.13,21:05:17,40.9132 ,36.0645,7.9 ,0.0,1.7,0.0,SIHLI-LADIK (SAMSUN)
134,2024.02.13,20:57:22,35.7950 ,25.5818,8.5 ,0.0,2.1,0.0,AKDENIZ
135,2024.02.13,20:19:39,38.4332 ,37.3485,3.3 ,0.0,2.3,0.0,GAZIKOY-DARENDE (MALATYA)
136,2024.02.13,20:09:50,40.3087 ,29.3755,4.3 ,0.0,3.0,2.9,PASAYAYLA-YENISEHIR (BURSA)
137,2024.02.13,19:52:19,40.4102 ,28.8337,1.0 ,0.0,1.3,0.0,KUMYAKA-MUDANYA (BURSA)
138,2024.02.13,19:03:41,38.5025 ,39.1068,2.5 ,0.0,2.0,0.0,MOLLAALI-SIVRICE (ELAZIG)
139,2024.02.13,18:10:47,38.5455 ,37.2733,5.1 ,0.0,1.5,0.0,HORHOR-ELBISTAN (KAHRAMANMARAS)
140,2024.02.13,17:34:34,37.0390 ,31.3098,8.2 ,0.0,1.7,0.0,KARABUCAK-MANAVGAT (ANTALYA)
141,2024.02.13,17:22:01,38.2882 ,37.4373,8.6 ,0.0,1.4,0.0,KAVAKTEPE-ELBISTAN (KAHRAMANMARAS)
142,2024.02.13,16:19:32,37.0735 ,30.1798,9.4 ,0.0,3.0,0.0,KORKUTELI (ANTALYA)
143,2024.02.13,15:28:56,36.5372 ,36.5075,8.4 ,0.0,1.6,0.0,GULTEPE-KIRIKHAN (HATAY)
144,2024.02.13,15:25:01,40.6000 ,27.5648,3.5 ,0.0,3.1,0.0,MARMARA (BALIKESIR)
145,2024.02.13,14:50:53,37.9822 ,36.5958,8.8 ,0.0,2.0,0.0,KURUCAOVA-(KAHRAMANMARAS)
146,2024.02.13,14:32:34,38.1873 ,27.8687,6.7 ,0.0,1.3,0.0,ILKKURSUN-ODEMIS (IZMIR)
147,2024.02.13,14:23:38,35.8307 ,28.5570,5.1 ,0.0,3.1,0.0,AKDENIZ
148,2024.02.13,13:15:40,38.4580 ,37.5462,3.2 ,0.0,1.6,0.0,YENICE-DARENDE (MALATYA)
149,2024.02.13,12:59:05,39.4252 ,29.1963,0.0 ,0.0,1.8,0.0,KURECI-EMET (KUTAHYA)
150,2024.02.13,12:52:50,39.6165 ,29.4203,0.0 ,0.0,1.8,0.0,KAYAARASI-TAVSANLI (KUTAHYA)
151,2024.02.13,12:32:22,38.1430 ,36.5898,4.0 ,0.0,2.1,0.0,KOMURKOY-GOKSUN (KAHRAMANMARAS)
152,2024.02.13,12:26:10,39.8443 ,28.8562,0.0 ,0.0,1.8,0.0,CAKIRYENICE-BUYUKORHAN (BURSA)
153,2024.02.13,12:11:19,38.5568 ,37.9645,2.3 ,0.0,1.8,0.0,IRIAGAC-YAZIHAN (MALATYA)
154,2024.02.13,12:02:50,40.2605 ,27.0547,4.6 ,0.0,1.4,0.0,KOZCESME-BIGA (CANAKKALE)
155,2024.02.13,12:02:50,37.5143 ,37.1630,4.3 ,0.0,2.0,0.0,KARTAL-(KAHRAMANMARAS)
156,2024.02.13,11:57:55,37.1582 ,37.1983,0.0 ,0.0,1.4,0.0,DURNALIK-SEHITKAMIL (GAZIANTEP)
157,2024.02.13,11:52:28,37.1680 ,37.2100,0.0 ,0.0,1.2,0.0,YESILCE-SEHITKAMIL (GAZIANTEP)
158,2024.02.13,11:33:45,35.9525 ,28.7720,2.5 ,0.0,2.2,0.0,AKDENIZ
159,2024.02.13,11:30:10,40.7483 ,27.6408,0.2 ,0.0,1.7,0.0,MARMARA DENIZI
160,2024.02.13,11:07:40,38.6360 ,38.5380,2.4 ,0.0,1.5,0.0,EMIRHAN-BASKIL (ELAZIG)
161,2024.02.13,10:57:43,37.3035 ,36.8145,4.8 ,0.0,1.6,0.0,BEYOGLU-TURKOGLU (KAHRAMANMARAS)
162,2024.02.13,10:38:50,39.6720 ,39.5575,5.9 ,0.0,2.3,0.0,MAHMUTLU-(ERZINCAN)
163,2024.02.13,10:26:39,38.0170 ,27.1667,7.1 ,0.0,2.0,0.0,CILE-MENDERES (IZMIR)
164,2024.02.13,10:23:04,38.5503 ,39.1535,2.4 ,0.0,2.0,0.0,BALLICA-(ELAZIG)
165,2024.02.13,10:06:32,36.3940 ,40.0220,5.0 ,0.0,3.9,3.7,TURKIYE-SURIYE SINIR BOLGESI
166,2024.02.13,10:04:30,38.0915 ,38.4607,7.3 ,0.0,2.1,0.0,KARAKOSE-SINCIK (ADIYAMAN)
167,2024.02.13,09:49:30,37.7712 ,37.6363,1.8 ,0.0,1.8,0.0,GOLBASI (ADIYAMAN)
168,2024.02.13,09:27:04,37.9727 ,27.2218,5.5 ,0.0,1.9,0.0,ZEYTINKOY-SELCUK (IZMIR)
169,2024.02.13,08:28:01,40.4255 ,26.1612,0.5 ,0.0,1.7,0.0,SAROS KORFEZI (EGE DENIZI)
170,2024.02.13,07:43:03,38.6807 ,26.5657,0.5 ,0.0,2.4,0.0,IZMIR KORFEZI (EGE DENIZI)
171,2024.02.13,07:32:08,35.3302 ,27.6890,9.7 ,0.0,3.9,4.0,AKDENIZ
172,2024.02.13,06:01:54,40.4410 ,33.3637,1.3 ,0.0,2.1,0.0,KARAKOCAS-SABANOZU (CANKIRI)
173,2024.02.13,05:54:00,38.0633 ,36.4225,7.7 ,0.0,1.3,0.0,SOGUKPINAR-GOKSUN (KAHRAMANMARAS)
